4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_btpr_eval_summary.txt,correct,0.167350393957153
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_dibs_eval_summary.txt,over,0.0328840268281565
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_dibs_eval_summary.txt,under,0.528576602018166
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_dibs_eval_summary.txt,mis,0.111982763446351
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_dibs_eval_summary.txt,correct,0.326556607707326
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_ftpa_eval_summary.txt,over,0.178382565125453
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_ftpa_eval_summary.txt,under,0.18179034876375
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_ftpa_eval_summary.txt,mis,0.342214362499986
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_ftpa_eval_summary.txt,correct,0.297612723610811
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_ftpr_eval_summary.txt,over,0.458533681994267
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_ftpr_eval_summary.txt,under,0.00992518412655981
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_ftpr_eval_summary.txt,mis,0.265457548931912
4,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_ftpr_eval_summary.txt,correct,0.266083584947261
1,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_mia_eval_summary.txt,over,0.0121837118680663
2,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_mia_eval_summary.txt,under,0.646882557699843
3,/Users/lscpuser/Documents/fair_project/resultsACL/results_final/Turkish_p_mia_eval_summary.txt,mis,0.192903630437688
